Blue Eaten,Orange Eaten,Score,Seed,Vegan,Win/Lose
0,0,958.0,0,0,win
0,0,982.0,0,0,win
0,0,961.0,0,0,win
0,0,941.0,0,0,win
0,0,982.0,0,0,win
0,0,975.0,0,0,win
0,0,949.0,0,0,win
0,0,972.0,0,0,win
0,0,958.0,0,0,win
0,0,932.0,0,0,win
0,0,981.0,0,0,win
0,0,978.0,0,0,win
0,0,961.0,0,0,win
0,0,974.0,0,0,win
0,0,972.0,0,0,win
0,0,959.0,0,0,win
0,0,971.0,0,0,win
0,0,963.0,0,0,win
0,0,971.0,0,0,win
0,0,976.0,0,0,win
0,0,971.0,0,0,win
0,0,950.0,0,0,win
0,0,939.0,0,0,win
0,0,983.0,0,0,win
0,0,970.0,0,0,win
0,0,975.0,0,0,win
0,0,-362.0,0,0,lose
0,0,974.0,0,0,win
0,0,914.0,0,0,win
0,0,940.0,0,0,win
0,0,947.0,0,0,win
0,0,924.0,0,0,win
0,0,984.0,0,0,win
0,0,969.0,0,0,win
0,0,978.0,0,0,win
0,0,979.0,0,0,win
0,0,937.0,0,0,win
0,0,967.0,0,0,win
0,0,970.0,0,0,win
0,0,978.0,0,0,win
0,0,968.0,0,0,win
0,0,961.0,0,0,win
0,0,967.0,0,0,win
0,0,972.0,0,0,win
0,0,970.0,0,0,win
0,0,964.0,0,0,win
0,0,960.0,0,0,win
0,0,957.0,0,0,win
0,0,947.0,0,0,win
0,0,944.0,0,0,win
0,0,957.0,0,0,win
0,0,974.0,0,0,win
0,0,958.0,0,0,win
0,0,954.0,0,0,win
0,0,962.0,0,0,win
0,0,965.0,0,0,win
0,0,-96.0,0,0,lose
0,0,976.0,0,0,win
0,0,936.0,0,0,win
0,0,969.0,0,0,win
0,0,973.0,0,0,win
0,0,983.0,0,0,win
0,0,963.0,0,0,win
0,0,984.0,0,0,win
0,0,931.0,0,0,win
0,0,972.0,0,0,win
0,0,962.0,0,0,win
0,0,936.0,0,0,win
0,0,973.0,0,0,win
0,0,946.0,0,0,win
0,0,947.0,0,0,win
0,0,985.0,0,0,win
0,0,972.0,0,0,win
0,0,977.0,0,0,win
0,0,984.0,0,0,win
0,0,965.0,0,0,win
0,0,967.0,0,0,win
0,0,971.0,0,0,win
0,0,958.0,0,0,win
0,0,959.0,0,0,win
0,0,972.0,0,0,win
0,0,971.0,0,0,win
0,0,973.0,0,0,win
0,0,966.0,0,0,win
0,0,955.0,0,0,win
0,0,975.0,0,0,win
0,0,963.0,0,0,win
0,0,960.0,0,0,win
0,0,973.0,0,0,win
0,0,959.0,0,0,win
0,0,962.0,0,0,win
0,0,953.0,0,0,win
0,0,960.0,0,0,win
0,0,964.0,0,0,win
0,0,984.0,0,0,win
0,0,952.0,0,0,win
0,0,968.0,0,0,win
0,0,970.0,0,0,win
0,0,957.0,0,0,win
0,0,971.0,0,0,win
0,0,960.0,0,0,win
0,0,968.0,0,0,win
0,0,963.0,0,0,win
0,0,955.0,0,0,win
0,0,967.0,0,0,win
0,0,967.0,0,0,win
0,0,974.0,0,0,win
0,0,950.0,0,0,win
0,0,942.0,0,0,win
0,0,967.0,0,0,win
0,0,984.0,0,0,win
0,0,974.0,0,0,win
0,0,982.0,0,0,win
0,0,977.0,0,0,win
0,0,963.0,0,0,win
0,0,958.0,0,0,win
0,0,982.0,0,0,win
0,0,937.0,0,0,win
0,0,937.0,0,0,win
0,0,962.0,0,0,win
0,0,971.0,0,0,win
0,0,976.0,0,0,win
0,0,978.0,0,0,win
0,0,964.0,0,0,win
0,0,946.0,0,0,win
0,0,965.0,0,0,win
0,0,950.0,0,0,win
0,0,945.0,0,0,win
0,0,970.0,0,0,win
0,0,982.0,0,0,win
0,0,905.0,0,0,win
0,0,971.0,0,0,win
0,0,973.0,0,0,win
0,0,948.0,0,0,win
0,0,963.0,0,0,win
0,0,929.0,0,0,win
0,0,976.0,0,0,win
0,0,969.0,0,0,win
0,0,935.0,0,0,win
0,0,961.0,0,0,win
0,0,943.0,0,0,win
0,0,975.0,0,0,win
0,0,959.0,0,0,win
0,0,924.0,0,0,win
0,0,886.0,0,0,win
0,0,973.0,0,0,win
0,0,956.0,0,0,win
0,0,973.0,0,0,win
0,0,976.0,0,0,win
0,0,953.0,0,0,win
0,0,980.0,0,0,win
0,0,926.0,0,0,win
0,0,970.0,0,0,win
0,0,953.0,0,0,win
0,0,913.0,0,0,win
0,0,970.0,0,0,win
0,0,-220.0,0,0,lose
0,0,960.0,0,0,win
0,0,-77.0,0,0,lose
0,0,968.0,0,0,win
0,0,961.0,0,0,win
0,0,961.0,0,0,win
0,0,974.0,0,0,win
0,0,984.0,0,0,win
0,0,966.0,0,0,win
0,0,-100.0,0,0,lose
0,0,978.0,0,0,win
0,0,981.0,0,0,win
0,0,984.0,0,0,win
0,0,919.0,0,0,win
0,0,947.0,0,0,win
0,0,964.0,0,0,win
0,0,962.0,0,0,win
0,0,948.0,0,0,win
0,0,964.0,0,0,win
0,0,965.0,0,0,win
0,0,983.0,0,0,win
0,0,972.0,0,0,win
0,0,951.0,0,0,win
0,0,972.0,0,0,win
0,0,967.0,0,0,win
0,0,959.0,0,0,win
0,0,972.0,0,0,win
0,0,-106.0,0,0,lose
0,0,948.0,0,0,win
0,0,973.0,0,0,win
0,0,985.0,0,0,win
0,0,923.0,0,0,win
0,0,983.0,0,0,win
0,0,975.0,0,0,win
0,0,957.0,0,0,win
0,0,961.0,0,0,win
0,0,980.0,0,0,win
0,0,934.0,0,0,win
0,0,966.0,0,0,win
0,0,964.0,0,0,win
0,0,981.0,0,0,win
0,0,959.0,0,0,win
0,0,984.0,0,0,win
0,0,946.0,0,0,win
0,0,951.0,0,0,win
0,0,963.0,0,0,win
0,0,948.0,0,0,win
0,0,978.0,0,0,win
0,0,959.0,0,0,win
0,0,976.0,0,0,win
0,0,912.0,0,0,win
0,0,961.0,0,0,win
0,0,950.0,0,0,win
0,0,952.0,0,0,win
0,0,982.0,0,0,win
0,0,926.0,0,0,win
0,0,973.0,0,0,win
0,0,941.0,0,0,win
0,0,-297.0,0,0,lose
0,0,976.0,0,0,win
0,0,957.0,0,0,win
0,0,971.0,0,0,win
0,0,959.0,0,0,win
0,0,973.0,0,0,win
0,0,959.0,0,0,win
0,0,965.0,0,0,win
0,0,973.0,0,0,win
0,0,980.0,0,0,win
0,0,983.0,0,0,win
0,0,971.0,0,0,win
0,0,936.0,0,0,win
0,0,956.0,0,0,win
0,0,965.0,0,0,win
0,0,973.0,0,0,win
0,1,1143.0,0,1,win
0,0,972.0,0,0,win
0,0,982.0,0,0,win
0,0,965.0,0,0,win
0,0,945.0,0,0,win
0,0,978.0,0,0,win
0,0,-68.0,0,0,lose
0,0,967.0,0,0,win
0,1,1155.0,0,1,win
0,0,956.0,0,0,win
0,0,958.0,0,0,win
0,0,949.0,0,0,win
0,0,971.0,0,0,win
0,0,950.0,0,0,win
0,0,970.0,0,0,win
0,0,984.0,0,0,win
0,0,975.0,0,0,win
0,0,947.0,0,0,win
0,0,969.0,0,0,win
0,0,969.0,0,0,win
0,0,-119.0,0,0,lose
0,0,981.0,0,0,win
0,0,964.0,0,0,win
0,0,956.0,0,0,win
0,0,-127.0,0,0,lose
0,0,964.0,0,0,win
0,0,963.0,0,0,win
0,0,-137.0,0,0,lose
0,0,950.0,0,0,win
0,0,936.0,0,0,win
0,0,983.0,0,0,win
0,0,976.0,0,0,win
0,0,976.0,0,0,win
0,0,979.0,0,0,win
0,0,959.0,0,0,win
0,0,938.0,0,0,win
0,0,970.0,0,0,win
0,0,964.0,0,0,win
0,0,968.0,0,0,win
0,0,947.0,0,0,win
0,0,957.0,0,0,win
0,0,948.0,0,0,win
0,0,953.0,0,0,win
0,0,981.0,0,0,win
0,0,961.0,0,0,win
0,0,983.0,0,0,win
0,0,986.0,0,0,win
0,0,975.0,0,0,win
0,0,968.0,0,0,win
0,0,966.0,0,0,win
0,0,970.0,0,0,win
0,0,963.0,0,0,win
0,0,946.0,0,0,win
0,0,-51.0,0,0,lose
0,0,926.0,0,0,win
0,0,950.0,0,0,win
0,0,952.0,0,0,win
0,0,958.0,0,0,win
0,0,981.0,0,0,win
0,0,942.0,0,0,win
0,0,919.0,0,0,win
0,0,965.0,0,0,win
0,0,958.0,0,0,win
0,0,970.0,0,0,win
0,0,979.0,0,0,win
0,0,972.0,0,0,win
0,0,876.0,0,0,win
0,0,968.0,0,0,win
0,0,-46.0,0,0,lose
0,0,980.0,0,0,win
0,0,963.0,0,0,win
0,0,975.0,0,0,win
0,0,940.0,0,0,win
0,0,896.0,0,0,win
0,0,947.0,0,0,win
0,0,970.0,0,0,win
0,0,960.0,0,0,win
0,0,978.0,0,0,win
0,0,957.0,0,0,win
0,0,964.0,0,0,win
0,0,949.0,0,0,win
0,0,977.0,0,0,win
0,0,969.0,0,0,win
0,0,976.0,0,0,win
0,0,973.0,0,0,win
0,0,971.0,0,0,win
0,0,967.0,0,0,win
0,0,983.0,0,0,win
0,0,-33.0,0,0,lose
0,0,960.0,0,0,win
0,0,967.0,0,0,win
0,0,973.0,0,0,win
0,0,941.0,0,0,win
0,0,964.0,0,0,win
0,0,951.0,0,0,win
0,0,940.0,0,0,win
0,0,955.0,0,0,win
0,0,965.0,0,0,win
0,0,962.0,0,0,win
0,0,964.0,0,0,win
0,0,974.0,0,0,win
0,0,980.0,0,0,win
0,0,949.0,0,0,win
0,0,958.0,0,0,win
0,0,979.0,0,0,win
0,0,963.0,0,0,win
0,0,957.0,0,0,win
0,0,956.0,0,0,win
0,0,951.0,0,0,win
0,0,967.0,0,0,win
0,0,948.0,0,0,win
0,0,976.0,0,0,win
0,0,929.0,0,0,win
0,0,983.0,0,0,win
0,0,965.0,0,0,win
0,0,954.0,0,0,win
0,0,943.0,0,0,win
0,0,967.0,0,0,win
0,0,971.0,0,0,win
0,0,984.0,0,0,win
0,0,964.0,0,0,win
0,0,954.0,0,0,win
0,0,944.0,0,0,win
0,0,976.0,0,0,win
0,0,-320.0,0,0,lose
0,0,971.0,0,0,win
0,0,976.0,0,0,win
0,0,975.0,0,0,win
0,0,966.0,0,0,win
0,0,942.0,0,0,win
0,0,940.0,0,0,win
0,0,982.0,0,0,win
0,0,924.0,0,0,win
0,0,958.0,0,0,win
0,0,945.0,0,0,win
0,0,962.0,0,0,win
0,0,923.0,0,0,win
0,0,966.0,0,0,win
0,0,938.0,0,0,win
0,0,974.0,0,0,win
0,0,981.0,0,0,win
0,0,944.0,0,0,win
0,0,972.0,0,0,win
0,0,951.0,0,0,win
0,0,961.0,0,0,win
0,0,978.0,0,0,win
0,0,942.0,0,0,win
0,0,982.0,0,0,win
0,0,982.0,0,0,win
0,0,934.0,0,0,win
0,0,971.0,0,0,win
0,0,980.0,0,0,win
0,0,969.0,0,0,win
0,0,975.0,0,0,win
0,0,978.0,0,0,win
0,0,953.0,0,0,win
0,0,984.0,0,0,win
0,0,946.0,0,0,win
0,0,947.0,0,0,win
0,0,972.0,0,0,win
0,0,963.0,0,0,win
0,0,950.0,0,0,win
0,0,965.0,0,0,win
0,1,1130.0,0,1,win
0,0,972.0,0,0,win
0,0,956.0,0,0,win
0,0,982.0,0,0,win
0,0,907.0,0,0,win
0,0,972.0,0,0,win
0,0,957.0,0,0,win
0,0,971.0,0,0,win
0,0,967.0,0,0,win
0,0,951.0,0,0,win
0,0,975.0,0,0,win
0,0,956.0,0,0,win
0,0,957.0,0,0,win
0,0,946.0,0,0,win
0,0,957.0,0,0,win
0,0,955.0,0,0,win
0,0,975.0,0,0,win
0,0,985.0,0,0,win
0,0,960.0,0,0,win
0,0,972.0,0,0,win
0,0,948.0,0,0,win
0,0,983.0,0,0,win
0,0,939.0,0,0,win
0,0,965.0,0,0,win
0,0,973.0,0,0,win
0,0,976.0,0,0,win
0,0,972.0,0,0,win
0,0,978.0,0,0,win
0,0,968.0,0,0,win
0,0,961.0,0,0,win
0,0,951.0,0,0,win
0,0,928.0,0,0,win
0,0,931.0,0,0,win
0,0,977.0,0,0,win
0,0,975.0,0,0,win
0,0,976.0,0,0,win
0,0,962.0,0,0,win
0,0,964.0,0,0,win
0,0,969.0,0,0,win
0,0,970.0,0,0,win
0,0,936.0,0,0,win
0,0,948.0,0,0,win
0,0,940.0,0,0,win
0,0,973.0,0,0,win
0,0,984.0,0,0,win
0,0,-211.0,0,0,lose
0,0,938.0,0,0,win
0,0,975.0,0,0,win
0,0,949.0,0,0,win
0,0,949.0,0,0,win
0,0,-180.0,0,0,lose
0,0,938.0,0,0,win
0,0,984.0,0,0,win
0,0,942.0,0,0,win
0,0,962.0,0,0,win
0,0,960.0,0,0,win
0,0,947.0,0,0,win
0,0,983.0,0,0,win
0,0,951.0,0,0,win
0,0,-66.0,0,0,lose
0,0,959.0,0,0,win
0,0,961.0,0,0,win
0,0,929.0,0,0,win
0,0,936.0,0,0,win
0,0,973.0,0,0,win
0,0,953.0,0,0,win
0,0,972.0,0,0,win
0,0,959.0,0,0,win
0,0,949.0,0,0,win
0,0,941.0,0,0,win
0,0,969.0,0,0,win
0,0,973.0,0,0,win
0,0,969.0,0,0,win
0,0,982.0,0,0,win
0,0,981.0,0,0,win
0,0,966.0,0,0,win
0,0,973.0,0,0,win
0,0,969.0,0,0,win
0,0,981.0,0,0,win
0,0,941.0,0,0,win
0,0,971.0,0,0,win
0,0,971.0,0,0,win
0,0,983.0,0,0,win
0,0,949.0,0,0,win
0,0,934.0,0,0,win
0,0,982.0,0,0,win
0,0,928.0,0,0,win
0,0,973.0,0,0,win
0,0,935.0,0,0,win
0,0,980.0,0,0,win
0,0,969.0,0,0,win
0,0,960.0,0,0,win
0,0,983.0,0,0,win
0,0,953.0,0,0,win
0,0,982.0,0,0,win
0,0,979.0,0,0,win
0,0,974.0,0,0,win
0,0,972.0,0,0,win
0,0,924.0,0,0,win
0,0,943.0,0,0,win
0,0,967.0,0,0,win
0,0,940.0,0,0,win
0,0,980.0,0,0,win
0,0,952.0,0,0,win
0,0,963.0,0,0,win
0,0,968.0,0,0,win
0,0,958.0,0,0,win
0,0,957.0,0,0,win
0,0,975.0,0,0,win
0,0,981.0,0,0,win
0,0,977.0,0,0,win
0,0,976.0,0,0,win
0,0,980.0,0,0,win
0,0,969.0,0,0,win
0,0,980.0,0,0,win
0,0,916.0,0,0,win
0,0,927.0,0,0,win
0,0,956.0,0,0,win
0,0,977.0,0,0,win
0,0,970.0,0,0,win
0,0,985.0,0,0,win
0,0,965.0,0,0,win
0,0,970.0,0,0,win
0,0,947.0,0,0,win
0,0,968.0,0,0,win
0,0,955.0,0,0,win
0,0,960.0,0,0,win
0,0,980.0,0,0,win
0,0,962.0,0,0,win
0,0,962.0,0,0,win
0,0,970.0,0,0,win
0,0,-296.0,0,0,lose
0,0,920.0,0,0,win
0,0,985.0,0,0,win
0,0,978.0,0,0,win
0,0,976.0,0,0,win
0,0,957.0,0,0,win
0,0,958.0,0,0,win
0,0,978.0,0,0,win
0,0,969.0,0,0,win
0,0,970.0,0,0,win
0,0,985.0,0,0,win
0,0,958.0,0,0,win
0,0,972.0,0,0,win
0,0,964.0,0,0,win
0,0,974.0,0,0,win
0,0,907.0,0,0,win
0,0,921.0,0,0,win
0,0,967.0,0,0,win
0,0,984.0,0,0,win
0,0,954.0,0,0,win
0,0,948.0,0,0,win
0,0,919.0,0,0,win
0,0,941.0,0,0,win
0,0,981.0,0,0,win
0,0,979.0,0,0,win
0,0,960.0,0,0,win
0,0,890.0,0,0,win
0,0,958.0,0,0,win
0,0,985.0,0,0,win
0,0,943.0,0,0,win
0,0,969.0,0,0,win
0,0,-264.0,0,0,lose
0,0,968.0,0,0,win
0,0,936.0,0,0,win
0,0,932.0,0,0,win
0,0,970.0,0,0,win
0,0,954.0,0,0,win
0,0,976.0,0,0,win
0,0,948.0,0,0,win
0,0,984.0,0,0,win
0,0,946.0,0,0,win
0,0,950.0,0,0,win
0,0,980.0,0,0,win
0,0,979.0,0,0,win
0,0,971.0,0,0,win
0,0,919.0,0,0,win
0,0,968.0,0,0,win
0,0,973.0,0,0,win
0,0,974.0,0,0,win
0,0,956.0,0,0,win
0,0,-143.0,0,0,lose
0,0,982.0,0,0,win
0,0,971.0,0,0,win
0,0,972.0,0,0,win
0,0,943.0,0,0,win
0,0,-55.0,0,0,lose
0,0,957.0,0,0,win
0,0,953.0,0,0,win
0,0,966.0,0,0,win
0,0,958.0,0,0,win
0,0,-268.0,0,0,lose
0,0,979.0,0,0,win
0,0,983.0,0,0,win
0,0,944.0,0,0,win
0,0,947.0,0,0,win
0,0,969.0,0,0,win
0,0,943.0,0,0,win
0,0,967.0,0,0,win
0,0,983.0,0,0,win
0,0,958.0,0,0,win
0,0,950.0,0,0,win
0,0,977.0,0,0,win
0,0,975.0,0,0,win
0,0,962.0,0,0,win
0,0,957.0,0,0,win
0,0,963.0,0,0,win
0,0,922.0,0,0,win
0,0,968.0,0,0,win
0,0,935.0,0,0,win
0,0,954.0,0,0,win
0,0,953.0,0,0,win
0,0,963.0,0,0,win
0,0,968.0,0,0,win
0,0,954.0,0,0,win
0,0,956.0,0,0,win
0,0,974.0,0,0,win
0,0,958.0,0,0,win
0,0,968.0,0,0,win
0,0,964.0,0,0,win
0,0,984.0,0,0,win
0,0,953.0,0,0,win
0,0,954.0,0,0,win
0,0,950.0,0,0,win
0,0,967.0,0,0,win
0,0,970.0,0,0,win
0,0,955.0,0,0,win
0,0,982.0,0,0,win
0,0,949.0,0,0,win
0,0,922.0,0,0,win
0,0,-72.0,0,0,lose
0,0,956.0,0,0,win
0,0,957.0,0,0,win
0,0,-133.0,0,0,lose
0,0,972.0,0,0,win
0,0,950.0,0,0,win
0,0,951.0,0,0,win
0,0,922.0,0,0,win
0,0,927.0,0,0,win
0,0,969.0,0,0,win
0,0,968.0,0,0,win
0,0,970.0,0,0,win
0,0,972.0,0,0,win
0,0,947.0,0,0,win
0,0,977.0,0,0,win
0,0,966.0,0,0,win
0,0,967.0,0,0,win
0,0,968.0,0,0,win
0,0,-62.0,0,0,lose
0,0,980.0,0,0,win
0,0,929.0,0,0,win
0,0,955.0,0,0,win
0,0,952.0,0,0,win
0,0,964.0,0,0,win
0,0,-367.0,0,0,lose
0,0,951.0,0,0,win
0,0,966.0,0,0,win
0,0,982.0,0,0,win
0,0,949.0,0,0,win
0,0,925.0,0,0,win
0,0,974.0,0,0,win
0,0,974.0,0,0,win
0,0,975.0,0,0,win
0,0,976.0,0,0,win
0,0,968.0,0,0,win
0,0,986.0,0,0,win
0,0,930.0,0,0,win
0,0,950.0,0,0,win
0,0,975.0,0,0,win
0,0,973.0,0,0,win
0,0,943.0,0,0,win
0,0,971.0,0,0,win
0,0,975.0,0,0,win
0,0,968.0,0,0,win
0,0,965.0,0,0,win
0,0,953.0,0,0,win
0,0,959.0,0,0,win
0,0,957.0,0,0,win
0,0,976.0,0,0,win
0,0,968.0,0,0,win
0,0,967.0,0,0,win
0,0,954.0,0,0,win
0,0,930.0,0,0,win
0,0,978.0,0,0,win
0,0,958.0,0,0,win
0,0,983.0,0,0,win
0,0,969.0,0,0,win
0,0,965.0,0,0,win
0,0,979.0,0,0,win
0,0,954.0,0,0,win
0,0,921.0,0,0,win
0,0,976.0,0,0,win
0,0,954.0,0,0,win
0,0,950.0,0,0,win
0,0,966.0,0,0,win
0,0,975.0,0,0,win
0,0,964.0,0,0,win
0,0,953.0,0,0,win
0,0,983.0,0,0,win
0,0,958.0,0,0,win
0,0,945.0,0,0,win
0,0,957.0,0,0,win
0,0,944.0,0,0,win
0,0,-346.0,0,0,lose
0,0,985.0,0,0,win
0,0,928.0,0,0,win
0,0,952.0,0,0,win
0,0,984.0,0,0,win
0,0,966.0,0,0,win
0,0,957.0,0,0,win
0,0,930.0,0,0,win
0,0,979.0,0,0,win
0,0,946.0,0,0,win
0,0,957.0,0,0,win
0,0,950.0,0,0,win
0,0,938.0,0,0,win
0,0,970.0,0,0,win
0,0,974.0,0,0,win
0,0,966.0,0,0,win
0,0,967.0,0,0,win
0,0,933.0,0,0,win
0,0,974.0,0,0,win
0,0,919.0,0,0,win
0,0,950.0,0,0,win
0,0,968.0,0,0,win
0,0,964.0,0,0,win
0,0,964.0,0,0,win
0,0,971.0,0,0,win
0,0,950.0,0,0,win
0,0,969.0,0,0,win
0,0,945.0,0,0,win
0,0,980.0,0,0,win
0,0,964.0,0,0,win
0,0,956.0,0,0,win
0,0,976.0,0,0,win
0,0,954.0,0,0,win
0,0,957.0,0,0,win
0,0,960.0,0,0,win
0,0,971.0,0,0,win
0,0,962.0,0,0,win
0,0,952.0,0,0,win
0,0,976.0,0,0,win
0,0,969.0,0,0,win
0,0,968.0,0,0,win
0,0,950.0,0,0,win
0,0,969.0,0,0,win
0,0,969.0,0,0,win
0,0,959.0,0,0,win
0,0,964.0,0,0,win
0,0,974.0,0,0,win
0,0,974.0,0,0,win
0,0,980.0,0,0,win
0,0,976.0,0,0,win
0,0,-45.0,0,0,lose
0,0,962.0,0,0,win
0,0,977.0,0,0,win
0,0,957.0,0,0,win
0,0,965.0,0,0,win
0,0,964.0,0,0,win
0,0,918.0,0,0,win
0,0,951.0,0,0,win
0,0,949.0,0,0,win
0,0,944.0,0,0,win
0,0,950.0,0,0,win
0,0,973.0,0,0,win
0,0,925.0,0,0,win
0,0,966.0,0,0,win
0,0,984.0,0,0,win
0,0,961.0,0,0,win
0,0,967.0,0,0,win
0,0,983.0,0,0,win
0,0,958.0,0,0,win
0,0,950.0,0,0,win
0,0,983.0,0,0,win
0,0,-107.0,0,0,lose
0,0,920.0,0,0,win
0,0,972.0,0,0,win
0,0,977.0,0,0,win
0,0,973.0,0,0,win
0,0,983.0,0,0,win
0,0,982.0,0,0,win
0,0,980.0,0,0,win
0,0,957.0,0,0,win
0,0,978.0,0,0,win
0,0,977.0,0,0,win
0,0,934.0,0,0,win
0,0,948.0,0,0,win
0,0,-332.0,0,0,lose
0,0,778.0,0,0,win
0,0,948.0,0,0,win
0,0,947.0,0,0,win
0,0,985.0,0,0,win
0,0,975.0,0,0,win
0,0,967.0,0,0,win
0,0,975.0,0,0,win
0,0,951.0,0,0,win
0,0,981.0,0,0,win
0,0,961.0,0,0,win
0,0,959.0,0,0,win
0,0,961.0,0,0,win
0,0,968.0,0,0,win
0,0,959.0,0,0,win
0,0,961.0,0,0,win
0,0,940.0,0,0,win
0,0,985.0,0,0,win
0,0,-343.0,0,0,lose
0,0,968.0,0,0,win
0,0,953.0,0,0,win
0,0,982.0,0,0,win
0,0,967.0,0,0,win
0,0,970.0,0,0,win
0,0,-72.0,0,0,lose
0,0,982.0,0,0,win
0,0,967.0,0,0,win
0,0,952.0,0,0,win
0,0,967.0,0,0,win
0,0,-260.0,0,0,lose
0,0,944.0,0,0,win
0,0,979.0,0,0,win
0,0,960.0,0,0,win
0,0,957.0,0,0,win
0,0,-69.0,0,0,lose
0,0,972.0,0,0,win
0,0,960.0,0,0,win
0,0,943.0,0,0,win
0,0,934.0,0,0,win
0,0,983.0,0,0,win
0,0,955.0,0,0,win
0,0,973.0,0,0,win
0,0,980.0,0,0,win
0,0,948.0,0,0,win
0,0,961.0,0,0,win
0,0,-78.0,0,0,lose
0,0,972.0,0,0,win
0,0,951.0,0,0,win
0,0,974.0,0,0,win
0,0,967.0,0,0,win
0,0,949.0,0,0,win
0,0,945.0,0,0,win
0,0,948.0,0,0,win
0,0,984.0,0,0,win
0,0,970.0,0,0,win
0,0,979.0,0,0,win
0,0,982.0,0,0,win
0,0,966.0,0,0,win
0,0,971.0,0,0,win
0,0,966.0,0,0,win
0,0,958.0,0,0,win
0,0,983.0,0,0,win
0,0,952.0,0,0,win
0,0,983.0,0,0,win
0,0,982.0,0,0,win
0,0,965.0,0,0,win
0,0,982.0,0,0,win
0,0,940.0,0,0,win
0,0,972.0,0,0,win
0,0,952.0,0,0,win
0,0,983.0,0,0,win
0,0,980.0,0,0,win
0,0,920.0,0,0,win
0,0,974.0,0,0,win
0,0,963.0,0,0,win
0,0,961.0,0,0,win
0,0,975.0,0,0,win
0,0,970.0,0,0,win
0,0,974.0,0,0,win
0,0,971.0,0,0,win
0,0,-344.0,0,0,lose
0,0,970.0,0,0,win
0,0,975.0,0,0,win
0,0,974.0,0,0,win
0,0,981.0,0,0,win
0,0,962.0,0,0,win
0,0,951.0,0,0,win
0,0,953.0,0,0,win
0,0,969.0,0,0,win
0,0,959.0,0,0,win
0,0,962.0,0,0,win
0,0,974.0,0,0,win
0,0,958.0,0,0,win
0,0,956.0,0,0,win
0,0,965.0,0,0,win
0,0,975.0,0,0,win
0,0,965.0,0,0,win
0,0,934.0,0,0,win
0,0,978.0,0,0,win
0,0,943.0,0,0,win
0,0,959.0,0,0,win
0,0,965.0,0,0,win
0,0,952.0,0,0,win
0,0,969.0,0,0,win
0,0,963.0,0,0,win
0,0,981.0,0,0,win
0,0,956.0,0,0,win
0,0,959.0,0,0,win
0,0,972.0,0,0,win
0,0,966.0,0,0,win
0,0,951.0,0,0,win
0,0,910.0,0,0,win
0,0,963.0,0,0,win
0,0,963.0,0,0,win
0,0,944.0,0,0,win
0,0,906.0,0,0,win
0,0,974.0,0,0,win
0,0,977.0,0,0,win
0,0,979.0,0,0,win
0,0,976.0,0,0,win
0,0,979.0,0,0,win
0,0,957.0,0,0,win
0,0,-356.0,0,0,lose
0,0,946.0,0,0,win
0,0,963.0,0,0,win
0,0,962.0,0,0,win
0,0,969.0,0,0,win
0,0,976.0,0,0,win
0,0,951.0,0,0,win
0,0,973.0,0,0,win
0,0,940.0,0,0,win
0,0,893.0,0,0,win
0,0,980.0,0,0,win
0,0,971.0,0,0,win
0,0,-44.0,0,0,lose
0,0,982.0,0,0,win
0,0,955.0,0,0,win
0,0,969.0,0,0,win
0,0,952.0,0,0,win
0,0,981.0,0,0,win
0,0,971.0,0,0,win
0,0,973.0,0,0,win
0,0,-94.0,0,0,lose
0,0,971.0,0,0,win
0,0,935.0,0,0,win
0,0,972.0,0,0,win
0,0,955.0,0,0,win
0,0,943.0,0,0,win
0,0,934.0,0,0,win
0,0,975.0,0,0,win
0,0,958.0,0,0,win
0,0,963.0,0,0,win
0,0,923.0,0,0,win
0,0,979.0,0,0,win
0,0,969.0,0,0,win
0,0,958.0,0,0,win
0,0,943.0,0,0,win
0,0,978.0,0,0,win
0,0,973.0,0,0,win
0,0,973.0,0,0,win
0,0,945.0,0,0,win
0,0,933.0,0,0,win
0,0,945.0,0,0,win
0,0,971.0,0,0,win
0,0,945.0,0,0,win
0,0,963.0,0,0,win
0,0,970.0,0,0,win
0,0,980.0,0,0,win
0,0,973.0,0,0,win
0,0,984.0,0,0,win
0,0,981.0,0,0,win
0,0,975.0,0,0,win
0,0,950.0,0,0,win
0,0,960.0,0,0,win
0,0,962.0,0,0,win
0,0,971.0,0,0,win
0,0,954.0,0,0,win
0,0,957.0,0,0,win
0,0,948.0,0,0,win
0,0,984.0,0,0,win
0,0,-66.0,0,0,lose
0,0,975.0,0,0,win
0,0,982.0,0,0,win
0,0,961.0,0,0,win
0,0,-133.0,0,0,lose
0,0,976.0,0,0,win
0,0,944.0,0,0,win
0,0,955.0,0,0,win
0,0,974.0,0,0,win
0,0,958.0,0,0,win
0,0,969.0,0,0,win
0,0,966.0,0,0,win
0,0,950.0,0,0,win
0,0,958.0,0,0,win
0,0,975.0,0,0,win
0,0,978.0,0,0,win
0,0,930.0,0,0,win
0,0,951.0,0,0,win
0,0,985.0,0,0,win
0,0,954.0,0,0,win
0,0,960.0,0,0,win
0,0,954.0,0,0,win
0,0,966.0,0,0,win
0,0,975.0,0,0,win
0,0,945.0,0,0,win
0,0,961.0,0,0,win
0,0,915.0,0,0,win
0,0,978.0,0,0,win
0,0,965.0,0,0,win
0,0,974.0,0,0,win
0,0,964.0,0,0,win
